Filename,Text,Source,Label,
1_00194,"The way I used to talk to the jews in Boca. They hated me because I was a server. I just didn't care, and they complained and bitched about everything.",https://www.youtube.com/watch?v=Dq9EIDmB3M4,1,
1_00195,"Cause you are dumb, and you are a stupid, blue, asian haired girl.",https://www.youtube.com/watch?v=c_dlKnhY1D8,1,
1_00196,"But you are not black. Remember, we only kill black people Yeah, we only kill black people right?",https://www.youtube.com/watch?v=DQq4okYH45I,1,
1_00197,Why? Cause he is a bitch ass niggar.,https://www.youtube.com/watch?v=F5DE7KS2VI0,1,
1_00198,You stupid niggar bitch. Who the fuck you calling a niggar? You mutherfucker,https://www.youtube.com/watch?v=q3viJie6rIc,1,
1_00199,"See what fucking happens, you god damn nigger",https://www.youtube.com/watch?v=q3viJie6rIc,1,
1_00200,"God you are ugly, no wonder why people hate you. Israelis rule, because you guys are ugly.",https://www.youtube.com/watch?v=kvZrBrxnav4,1,
1_00201,"What country are you from. Who are you. I am gonna call the police. You don't run into people, I am a citizen here, you are not. You are an ugly fucking foreigner, so fuck you.",https://www.youtube.com/watch?v=y3jXyq6B2i4,1,
1_00202,"If they have the balls to come here and live of off my money, I pay for their well fare, I pay for their ability to be here. So the least they could do, the least they could do, is speak english.",https://www.youtube.com/watch?v=yD6ltHh0n9g,1,
1_00203,Sorry i know that's probably not funny for any mildly autistic people in the audience and then again nothing is,https://www.youtube.com/watch?v=ZZb_POyXd1Q,1,
1_00204,it's a gay microphone called mohammed and all it wants to do is roll a Quran up and fuck itself up the ass,https://www.youtube.com/watch?v=ZZb_POyXd1Q,1,
1_00205,I personally think global warning is a myth like world war two and women's rights,https://www.youtube.com/watch?v=ZZb_POyXd1Q,1,
1_00206,"People say dolphins are really intelligent, I think yeah, but only compared to the retarded kids we've got them swimming with",https://www.youtube.com/watch?v=ZZb_POyXd1Q,1,
1_00207,"On the subject of abortions, a lot of people support a women's right to choose but I think if I am paying for it. I am joking, I never pay.",https://www.youtube.com/watch?v=ZZb_POyXd1Q,1,
1_00208,"How do you get a hundred jews into a mini van, one in the driving seart, ninety nine in the ash tray,",https://www.youtube.com/watch?v=j5amrixqlQ8,1,
1_00209,"They say, there is safety in numbers. Yeah, tell that to six million jews",https://www.youtube.com/watch?v=ZZb_POyXd1Q,1,
1_00210,"If only africa had more mosquito nets, then every year we could save millions of mosquitos from dying needlessly of AIDS.",https://www.youtube.com/watch?v=YfLD8ETxYOw,1,
1_00211,"There's no physical ramifications for being an asshole when you are a women. Do you know how much of a dick I would be, if it was socially unacceptable to kick the shit out of me.",https://www.youtube.com/watch?v=YfLD8ETxYOw,1,
1_00212,I called you a nigger. You are a nigger. A nasty fucking nigger.,https://www.youtube.com/watch?v=Zyc7NBflLdI,1,
1_00213,"Becuase I called him a racist, because he is a racist ignorant nigger.",https://www.youtube.com/watch?v=Zyc7NBflLdI,1,
1_00214,I have this nightmare that i go to hollywood and find out that Mr. T is a faggot,https://www.youtube.com/watch?v=_nFaR557WWk,1,
1_00215,School books for children to teach them gay life styles. I am gonna have to draw the line here folks and say this is absolutely disgusting. It is grotesque and evil.,https://www.youtube.com/watch?v=_nFaR557WWk,1,
1_00216,"like a lot of christians wear crosses around their necks, nice sentiment, but do you think when jesus comes back, he's really gonna want to look at a cross",https://www.youtube.com/watch?v=_nFaR557WWk,1,
1_00217,"What a fucking nigger. Jesus, Oh my god. What the fuck. Sorry, but what the fuck. What a fucking ass hole.",https://www.youtube.com/watch?v=czC6YZajaQg,1,
1_00218,You know you are a stupid nigger right. You fucking nigger.,https://www.youtube.com/watch?v=czC6YZajaQg,1,
1_00219,Shut up you fucking nigger bitch. Slut.,https://www.youtube.com/watch?v=czC6YZajaQg,1,
1_00220,"She's a fucking nigger. You're a nigger, you fucking ugly ass bitch.",https://www.youtube.com/watch?v=czC6YZajaQg,1,
1_00221,I wish they didn't let you in the country Obama's not in office anymore we don't have a muslim in there anymore,https://www.youtube.com/watch?v=sEC-74ETXmY,1,
1_00222,you see that's why we don't fucking like you people cause you're fucking rude you come to england and you have no manners go back to your fucking country where they are bombing every day,https://www.youtube.com/watch?v=e1sTGsMFMBw,1,
1_00223,"Joey's just a grown man, obese, with a micky mouse hat and fucking jizz all over his shirt.",Self Record,1,
1_00224,"Shit, this is gross. Why are you expressing yourself like a fucking retard man.",Self Record,1,
1_00225,"Everybody feels like shit every now and then, but not everybody has to open their chest and act like a fucking retard.",Self Record,1,
1_00226,Gay niggas couldn't wait to act like bitched tonight. ,Self Record,1,
1_00227,You are a fucking gay blacklisted hoe.,Self Record,1,
1_00228,"What would all little ugly bald headed bitched do, if they stopped making makeup.",Self Record,1,
1_00229,He looks like a fucking straving african child.,Self Record,1,
1_00230,She's a guy. What? This motherfucker right here has a penis. What?,Self Record,1,
1_00231,"i am not racist, i have black friends",https://twitter.com/TomthunkitsMind/status/1354132092603478018/video/1,1,
1_00232,"I am so not racist, do you guys remember, I dated a black guy. I think he was anyway.",https://twitter.com/TomthunkitsMind/status/1354132092603478018/video/1,1,
1_00233,"I am not racist. But all I am saying is, why do balck people get HPCU's. We don't have white colleges.",https://twitter.com/TomthunkitsMind/status/1354132092603478018/video/1,1,
1_00234,"Guys, I am not racist, but hear me out. Why do black students get minority scholarships, I mean that's reverse racism",https://twitter.com/TomthunkitsMind/status/1354132092603478018/video/1,1,
1_00235,"I am not racist, but I grew up poor too. I mean if I can make it, why can't they.",https://twitter.com/TomthunkitsMind/status/1354132092603478018/video/1,1,
1_00236,"I hat to say this. I end up having this ou know angst every semester, that a lot of my lower ones are blacks.",https://twitter.com/hahmad1996/status/1369786323293310985/video/1,1,
1_00237,"Maternity flight suits, pregnant women are gonna fight our war. Its a mockery of the US military. China's military becomes more masculine, our military needs to become as joe biden says feminine, whatever feminine means anymore.",https://twitter.com/DailyCaller/status/1370118192253833224/video/1,1,
1_00238,"You fucking need to be killed, you mother fucking piece of shit. Whatever the fuck you are, you uranian fucking",https://twitter.com/Saliimthedream/status/1370118134057865224/video/1,1,
1_00239,Why dont we have a six pm curfew for women. The women who are already afraid to go out at night. The six pm should be for fucking you.,https://twitter.com/emsiepoops/status/1370704983436492811/video/1,1,
1_00240,"Given you electricity, gas, I don't see women doing them. Like where is your fucking skill, you have got nothing. Go work your fucking nine am to five pm job.",https://twitter.com/emsiepoops/status/1370704983436492811/video/1,1,
1_00241,"I am not sexist. But you see, I you drop your fathers name to answer the name of your husband, you are bound to be submissive to him.",https://twitter.com/maazi_chinedu/status/1371465436664098816/video/1,1,
1_00242,Why don't you speak english bitch,The Bold Type S1E4,1,
1_00243,"I said, I think your towel head friend here should speak english or go back to where she came from",The Bold Type S1E4,1,
1_00244,Don't touch me you dirty little towel head,The Bold Type S1E4,1,
1_00245,What is wrong with you. Seriously are you retarted. Is there something wrong with your brain,Atypical,1,
1_00246,"The food was terrific, but the flight attendent was a colored homo. I made them pick up dinner rolls with tongs, I can't risk the aids",Two and a half men,1,
1_00247,She is jet lagged and still pretty wound up over having a colored pilot,Two and a half men,1,
1_00248,"You don't have to tell me twice, I am not a polack",Two and a half men,1,
1_00249,"The difference between a sales man and a sales women is, boobs.",The office S2E17,1,
0_00001,"The nineties were characterized by a phenomenon I call bitchification. Any women covered by the news was maligned, objectified, dismissed, often with the owrd bitch",https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00002,we have so much to gain from a fresh look or the very least an honest appraisal of the nineties. We must or we risk repeating the mistakes of the past.,https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00003,"The stories of nineties women have become sexist mythology. A problematic hsitory, that saps women of their power, just as it was intended to do.",https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00004,"We are still experiencing the after shocks. The Clinton impeachement scandal, then covered as the Monica Lewinsky scandal, cast Lewinsky as a blow job queen.",https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00005,"During the OJ Simpson trial, lawyer Marcia Clark was framed as an unqualified teenager and a bad mom",https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00006,Anita Hill testifies that supreme court nominie Clarence Thomas sexually harrased her. Hill was called a scorned women and a litle bit nutty and a litle bit slutty,https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00007,The media revolution of the twenty four hour news cycle focused on these storeis and insatiable audience followed. Women quickly became renetless content.,https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00008,"Lorena Bobbitt cut off her husbands penis, after alleged years of rape and abuse. ",https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00009,"The press mocked her. Celebrated him and covered her as a perpetrator, not a victim",https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00010,History has remembered these women negatively. The medias bitchification didn't treat all women equally.,https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00011,"While white women face sexism, black women face racism and sexism.",https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00012,"Black women were portrayed as jezebels and sapphires. Hypersexual, angry or threatening, because of their race.",https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00013,"The media that bitchified women back then and continue to bitchify women today, must be held accountable.",https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00014,This is an ongoing process. Progress is that women more are telling their own stories today.,https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00015,A new documentary called Lorena recognizes that she is a survivor of domestic abuse and an immigrant women.,https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00016,"A hearting biopic, humanizes her by juxtaposing her accomplishment, with hardship she suffered ",https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00017,"Today we are faced with a very differnet media revolution, the social media revolution.",https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00018,"Through the lens of metoo and timesup, we can see the harm that media caused. ",https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00019,"And while the internet can be a harsh place for women, it is also home to supportive spaces for survivors, viral campaigns to fight injustice.",https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00020,"It helps us see, that we are not alone. Others are fighting with us.",https://twitter.com/nowthisnews/status/1372405652295847937/video/1,0,
0_00021,Recent laws passed by the indian parliament are set to irrevocably damage indian democracy and constitutional framework.,https://twitter.com/BDSmovement/status/1370133682153955329/video/1,0,
0_00022,Government revoked the autonomy of provinces of Jammu and Kashmir. Phone and internet are cut off this instance. Key political leaders are detained.,https://twitter.com/BDSmovement/status/1370133682153955329/video/1,0,
0_00023,This paves the way for hindu indian settlements in kashmir to change the demographic set up of the region,https://twitter.com/BDSmovement/status/1370133682153955329/video/1,0,
0_00024,"Since its inception, Israel has used jewish only settlements, to supplant local palestinian commuinities that are being expelled from their land.",https://twitter.com/BDSmovement/status/1370133682153955329/video/1,0,
0_00025,Indias new citizenship law grants minorities form neighbouring countries citizenship as long as they are not muslims,https://twitter.com/BDSmovement/status/1370133682153955329/video/1,0,
0_00026,"The law of return, a central pillar of Israel's apartheid regime grants only jew citizenship, but bars even palestinian refugees right to return.",https://twitter.com/BDSmovement/status/1370133682153955329/video/1,0,
0_00027,"Agriculture, universities and bollywood have become testing grounds and propoganda spaces",https://twitter.com/BDSmovement/status/1370133682153955329/video/1,0,
0_00028,"Our opressors are connected, but our movements united can defeat them.",https://twitter.com/BDSmovement/status/1370133682153955329/video/1,0,
0_00029,"The white british population has decreased by six hundered thousand. While the minority population has increased by one twenty million. Yes lads, we are winning. ",https://twitter.com/BanTheBBC/status/1274637291240206338/video/1,0,
0_00030,"Will the minister today, stand up in this place and rule out extending the cashless welfare card.",https://twitter.com/petajan/status/1336081952164593664/video/1,0,
0_00031,"Sadly those numbers are likely to go up, before they come down.",https://twitter.com/petajan/status/1336081952164593664/video/1,0,
0_00032,"Some will start to think like there is a double standards in this country, where law enforcement is concerned. ",https://twitter.com/traecrowder/status/1347303006413357057/video/1,0,
0_00033,"Yea, if you are a black man, you better stay out of trouble and keep your goddamn hands outside of your pocket. You are basically begging to get shot in public. But if you are indiana nick bear drapped in a snake flag and some ninji star from the mall. Yeah, welcome to congress sir.",https://twitter.com/traecrowder/status/1347303006413357057/video/1,0,
0_00034,"Not that anyone was surprised about that of course. Least of all the insurgence. You can just tell, they has every expectation of showing up, doing whatever the hell they wanted. Complete entitlement.",https://twitter.com/traecrowder/status/1347303006413357057/video/1,0,
0_00035,I hope elizabeth realizes that it could have been a lot worst. Another women got shot in the neck and died.,https://twitter.com/traecrowder/status/1347303006413357057/video/1,0,
0_00036,"Not that trump was absent from all this though, of course not. He started the fire to begin with. He refused to call the national gaurd. He even went so far to tell these idiots, he quote loves them and thinks they are very special",https://twitter.com/traecrowder/status/1347303006413357057/video/1,0,
0_00037,"I hope that message from daddy is enough to sustain them, because they didn't accomplish shit else yesterday.",https://twitter.com/traecrowder/status/1347303006413357057/video/1,0,
0_00038,"Yea that's the one constant source of reassurance we have. They are dogged devotion to being completely, utterly incompetent.",https://twitter.com/traecrowder/status/1347303006413357057/video/1,0,
0_00039,"They were in a goddam capitol building for three hours and all they got to show for it is a body cam on their side and some proof of felony selfies. It was a classic, dog catches car moment. They had no fucking clue what to do with it.",https://twitter.com/traecrowder/status/1347303006413357057/video/1,0,
0_00040,"I don't know, I didn't expect to get this far. Did you expect to get this far. I don't know, show that old pine your dick or something. I don't know. They had no plan, they had no organisation, they don't even know what the fuck they want.",https://twitter.com/traecrowder/status/1347303006413357057/video/1,0,
0_00041,"So what's the biggest thrill of your career so far. The gay community. Oh well, why? Because I love them so much, because they don't ask me questions like that.",https://twitter.com/gagadaily/status/1350842217838030849/video/1,0,
0_00042,"They love sexual strong women, who speak their mind. ",https://twitter.com/gagadaily/status/1350842217838030849/video/1,0,
0_00043,"You see, if I was a guy and I was sitting here with a cigarette in my hand, grabbing my crotch and talking about how I make music, because I love fast cars and fucking girls. You would call me rockstar.",https://twitter.com/gagadaily/status/1350842217838030849/video/1,0,
0_00044,"When I do it in my music and in my videos, because I am a female, because I am in pop music. You are judgemental and you say that it is distracting.",https://twitter.com/gagadaily/status/1350842217838030849/video/1,0,
0_00045,Republican congress women Margery Taylor Green helped inside the violent insurrection of the capital that left five people dead. ,https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,0,
0_00046,"Calling a quote, seventeen seventy six moment before the attack and instead of apologizing, she doubled down and defeclted. ",https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,0,
0_00047,"Democrats are on record supporting violence, when it serves their cause.",https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,0,
0_00048,"In december three other extremist law makers met with trump at the white house, to discuss their plans to undermine the peaceful transition of power.",https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,0,
0_00049,"Even though Biden just became president, they had already drafted articles of impeachement against him before he took office.",https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,0,
0_00050,"In addition to promoting Trumps baseless lies about the election, Green is also a believer in the Qanon conspiracy theory. Which has inspired away racist violence across the country.",https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,0,
0_00051,"She has even stated that the Parker school shooting, which killed seveteen students, teachers and staff was fake.",https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,0,
0_00052,Margery Taylor Green is too extreme for congress. It's time to expel her from office and investigate for sedition.,https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,0,
0_00053,"In less than two minutes, we are gonna teach you about the racist history of so called right to work. What it is, where it exists and how we can defeat it.",https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,0,
0_00054,It's primary purpose is to destroy labour union and the freedom of collective bargaining.,https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,0,
0_00055,Dividing workers by race has been essential to thwarting labour organizing efforts since the days of slavery.,https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,0,
0_00056,"The biggest proponent of the right to work was an anti semitic, white supremacist, corporate lobbyist, named vance muse.",https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,0,
0_00057,"Mr. Muse was terrified, labour organizers in the south might get balck and white workers to join the same unions.",https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,0,
0_00058,A number of states have gone so far as to even make it right to work a part of their state constitution. ,https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,0,
0_00059,"Where ever these laws exist, wages are lower, benefits for workers are worse, job-site safety and worker protections are poor and workers freedom is nearly not existent.",https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,0,
0_00060,"In our glorious fight for civil rights, we must guard against being pulled by false slogans such as right to work.",https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,0,
0_00061,"But we can do more than just play defence. We can and must go on the offensive. By passing the passing the PRO act for example, we could overwrite right to work laws all across the country.",https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,0,
0_00062,"Right to work was racist in its origins and it attacks on public sector unions, which are strongly represented by workers of color remain fundamentally racist.",https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,0,
0_00063,"Let's put right to work into the dustbin of history, where it belongs, once and for all",https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,0,
0_00064,"Hi you all, so the opera interviewed harry and Meghan, and now the internet has gotten a little off weather heady about the British monarchy, pretty wild.",https://twitter.com/traecrowder/status/1369025695662284800/video/1,0,
0_00065,"first of all look, I don't know nothing about these but everything I know about these people, I learnt from watching Netflix on weed .",https://twitter.com/traecrowder/status/1369025695662284800/video/1,0,
0_00066,"Ok, which I probably wouldn't have done if I had understood that it was based on reality when my wife started the show.",https://twitter.com/traecrowder/status/1369025695662284800/video/1,0,
0_00067,"My way through the first episode and I am looking at her like, so there ain't, there ain't no dragons in this or nothing.",https://twitter.com/traecrowder/status/1369025695662284800/video/1,0,
0_00068,"I love British stuff, the people, the accent, the cat shows and all that but I never mess with the monarchies.",https://twitter.com/traecrowder/status/1369025695662284800/video/1,0,
0_00069,I mean they are equivalent of congress is called the house of lords and the house of commons. ,https://twitter.com/traecrowder/status/1369025695662284800/video/1,0,
0_00070,"They might as well call it fencing house in a tank chamber, its wild and everybody just goes with it.",https://twitter.com/traecrowder/status/1369025695662284800/video/1,0,
0_00071,"They still got earls and dukes and stuff, and we got earls and dukes over here but its good old boys and mayonnaise brands. ",https://twitter.com/traecrowder/status/1369025695662284800/video/1,0,
0_00072,"I don't understand where these posh motherfuckers get off some times you all, cause if you ask me, the British aristocracy has some serious white trash red neck tendencies. ",https://twitter.com/traecrowder/status/1369025695662284800/video/1,0,
0_00073,"All the negative stereotypes about my people are true about them, think about it, they got shitty teeth, they are always fucking their cousins, they don't want people up in their business.",https://twitter.com/traecrowder/status/1369025695662284800/video/1,0,
0_00074,"You can never tell they got a dam job or not, they don't like friends shit, they love standing in fields and shooting at birds and stuff.",https://twitter.com/traecrowder/status/1369025695662284800/video/1,0,
0_00075,"Look, I am obviously kidding around but seriously fuck these people, at this point the queen is just a little old lady, who is real good at looking precious while holding a tiny purse in a picture.",https://twitter.com/traecrowder/status/1369025695662284800/video/1,0,
0_00076,"But, if any institution on planet earth has out lived its usefulness, its the British monarchy.",https://twitter.com/traecrowder/status/1369025695662284800/video/1,0,
0_00077,"No matter what, I will always have nothing but love for the UK and its people.",https://twitter.com/traecrowder/status/1369025695662284800/video/1,0,
0_00078,"I have been very privileged to meet, met a number of the members of the royal family and I would set straight out, they are absolutely not racist.",https://twitter.com/Femi_Sorry/status/1370163826340081672/video/1,0,
0_00079,there is absolutely no doubt in my mind that our royal family is not racist.,https://twitter.com/Femi_Sorry/status/1370163826340081672/video/1,0,
0_00080,"Sunday night, where four young men from the saint community were celebrating that they got a new car and then it was smashed.",https://twitter.com/ChMSarwar/status/1370062720893063171/video/1,0,
0_00081,Then we stopped on the street and it was smashed.,https://twitter.com/ChMSarwar/status/1370062720893063171/video/1,0,
0_00082,I have not seen a single report of a violent act coming from any other part of the political spectrum from the Indian community.,https://twitter.com/ChMSarwar/status/1370062720893063171/video/1,0,
0_00083,"The extremist right wing Hindu nationalists part of the community, have you got any other incidents you can report.",https://twitter.com/ChMSarwar/status/1370062720893063171/video/1,0,
0_00084,Sometimes being the champion of harmony in the community involves naming and calling out extremist elements that are tearing down that harmony in the community.,https://twitter.com/ChMSarwar/status/1370062720893063171/video/1,0,
0_00085,"General platitudes may not be the best response if the violence and aggression is coming from a known source minister, do you accept that?",https://twitter.com/ChMSarwar/status/1370062720893063171/video/1,0,
0_00086,"One far right, Hindu extremist organization called Vishwa Hindu parshad, which is designated as a militant extremist religious organization in the CIA.",https://twitter.com/ChMSarwar/status/1370062720893063171/video/1,0,
0_00087,And I appreciate that it needs to be steps working across the community and I am not pushing back what you are putting to me.,https://twitter.com/ChMSarwar/status/1370062720893063171/video/1,0,
0_00088,She has met the Queen and she has met prince Charles as I have and in her opinion they are not racist people and I feel the same way.,https://twitter.com/ukiswitheu/status/1370155009644564488/video/1,0,
0_00089,"But she said, what we have to look at, the royal family is not just a bunch of people, they are the royal house hold.",https://twitter.com/ukiswitheu/status/1370155009644564488/video/1,0,
0_00090,"There is the network that surround them, that keeps them going, that props them up, that tells them you go here you go there and maybe that needs a clear out.",https://twitter.com/ukiswitheu/status/1370155009644564488/video/1,0,
0_00091,"Its a whole lot of people, and maybe we need to look at that or that needs to be looked at a lot deeper and that's what I would suggest.",https://twitter.com/ukiswitheu/status/1370155009644564488/video/1,0,
0_00092,"I honestly don't understand what is going on in America, I truly don't.",https://twitter.com/JenniferKabbany/status/1369873434671390721/video/1,0,
0_00093,"We have headline after headline after headline, progressive scholars calling for the dumming down of education.",https://twitter.com/JenniferKabbany/status/1369873434671390721/video/1,0,
0_00094,"Students shouldn't be told to strive for the right answer in math, because that's white supremacist.

",https://twitter.com/JenniferKabbany/status/1369873434671390721/video/1,0,
0_00095,Students shouldn't  be told that they got the answer wrong  because that's a toxic environment,https://twitter.com/JenniferKabbany/status/1369873434671390721/video/1,0,
0_00096,"In English class, you know, students shouldn't be marked down for improper spelling and grammar and punctuations because its mean and cruel and it comes from these white supremacist places.",https://twitter.com/JenniferKabbany/status/1369873434671390721/video/1,0,
0_00097,"I truly don't understand, because how are we gonna get to mars, how are we gonna cure cancer, how are we gonna discover new technologies.",https://twitter.com/JenniferKabbany/status/1369873434671390721/video/1,0,
0_00098,"When we are telling our kids, don't learn how to spell and don't worry about math because its racist, like we have got things really backwards in this country right now.",https://twitter.com/JenniferKabbany/status/1369873434671390721/video/1,0,
